TransactionID,Date,ProductCategory,Price,UnitsSold,CustomerAge,CustomerMembership,Discount,Region,PaymentMethod,IsPromotional,TotalSales
T000263,2025-06-10,Clothing,42.39,3,46.607414763268174,Bronze,8.8,West,Credit Card,True,115.98
T000264,2025-06-01,Home & Kitchen,34.96,10,47.176940322115506,Silver,13.1,West,Credit Card,True,303.8
T000265,2025-04-26,Beauty,26.29,8,30.593448526971976,Silver,2.6,North,Credit Card,False,204.85
T000266,2025-03-16,Electronics,285.81,3,39.74695253774233,Silver,1.3,North,Credit Card,False,846.28
T000267,2025-04-23,Clothing,26.67,5,38.98106816891824,Bronze,13.2,East,Credit Card,True,115.75
T000268,2025-06-13,Sports,69.31,2,43.65014262702309,Bronze,5.6,West,Credit Card,False,130.86
T000269,2025-06-15,Electronics,220.18,3,20.409225109762097,Bronze,3.9,North,PayPal,False,634.78
T000270,2025-04-14,Electronics,177.28,6,25.210569816265448,Silver,15.5,South,Cash,True,898.81
T000271,2025-03-25,Clothing,50.65,3,67.92519660162034,Gold,4.8,West,PayPal,False,144.66
T000272,2025-04-22,Electronics,331.0,4,50.70582380506391,Gold,11.2,South,Cash,True,1175.71
T000273,2025-04-09,Home & Kitchen,83.68,5,39.44603466296151,Silver,3.5,South,Credit Card,False,403.76
T000274,2025-06-02,Electronics,168.14,3,42.91181923294472,Platinum,5.0,East,PayPal,False,479.2
T000275,2025-04-03,Sports,60.84,1,66.21618062486755,Bronze,7.7,South,Cash,False,56.16
T000276,2025-05-26,Sports,38.33,6,19.511519185793716,Bronze,18.4,East,Credit Card,True,187.66
T000277,2025-05-08,Home & Kitchen,70.95,5,43.36823395834499,Silver,1.1,North,Cash,False,350.85
T000278,2025-04-20,Home & Kitchen,98.95,2,37.90162218194704,Silver,4.8,North,Digital Wallet,False,188.4
T000279,2025-03-23,Sports,50.47,5,56.91131317226768,Bronze,3.0,South,Credit Card,True,244.78
T000280,2025-02-23,Electronics,254.22,4,48.88582750682447,Silver,2.2,West,Credit Card,False,994.51
T000281,2025-06-12,Sports,58.01,3,67.96961095772716,Bronze,6.9,South,PayPal,False,162.02
T000282,2025-06-18,Sports,25.43,8,51.77127643561536,Gold,12.7,West,Cash,True,177.6
T000283,2025-06-10,Home & Kitchen,70.38,6,36.69167651530986,Bronze,5.4,West,Credit Card,False,399.48
T000284,2025-03-09,Home & Kitchen,88.7,2,39.17543232181622,Platinum,14.9,West,PayPal,True,150.97
T000285,2025-02-02,Electronics,180.48,1,50.218133756956334,Bronze,12.6,South,Digital Wallet,True,157.74
T000286,2025-05-22,Clothing,54.3,4,59.43389653851983,Platinum,10.7,South,Credit Card,True,193.96
T000287,2025-01-21,Sports,42.84,5,33.49867746895243,Bronze,4.4,East,PayPal,False,204.78
T000288,2025-02-17,Electronics,211.34,7,45.071893023664096,Gold,0.6,North,PayPal,False,1470.5
T000289,2025-05-28,Sports,52.85,5,18.487335912699752,Silver,15.2,South,Digital Wallet,True,224.08
T000290,2025-05-08,Electronics,275.45,4,38.48296018303875,Bronze,4.7,West,Credit Card,False,1050.02
T000291,2025-05-16,Electronics,263.79,3,62.70719229124916,Bronze,3.2,North,Digital Wallet,False,766.05
T000292,2025-05-15,Electronics,161.89,3,60.22568663890263,Gold,4.4,West,PayPal,False,464.3
T000293,2025-05-25,Electronics,228.34,7,50.99177622177881,Silver,12.8,East,Cash,True,1393.79
T000294,2025-05-08,Clothing,30.17,4,63.34964393961696,Platinum,13.9,East,Credit Card,True,103.91
T000295,2025-02-02,Electronics,318.56,3,38.86073616360524,Bronze,3.4,East,Credit Card,False,923.19
T000296,2025-06-25,Beauty,39.89,8,41.215193084200024,Bronze,2.6,East,Credit Card,False,310.82
T000297,2025-04-25,Home & Kitchen,73.67,1,38.643992391955955,Bronze,4.2,East,PayPal,False,70.58
T000298,2025-04-29,Electronics,229.37,5,49.854712088009535,Bronze,8.9,East,Digital Wallet,False,1044.78
T000299,2025-01-22,Home & Kitchen,78.15,3,70.0,Gold,4.2,South,Credit Card,False,224.6
T000300,2025-06-07,Sports,68.96,7,46.400142733982676,Silver,2.1,West,Credit Card,False,472.58
T000301,2025-02-07,Home & Kitchen,56.77,1,28.3076089404465,Silver,7.8,North,Credit Card,False,52.34
T000302,2025-04-19,Electronics,245.3,3,28.763164783195325,Silver,7.0,East,PayPal,True,684.39
T000303,2025-02-20,Sports,55.21,3,31.546678219591413,Bronze,1.5,South,Cash,False,163.15
T000304,2025-01-08,Sports,41.71,6,,Gold,14.3,East,PayPal,True,214.47
T000305,2025-01-27,Electronics,122.74,4,31.191770390470225,Bronze,5.7,North,Digital Wallet,False,462.98
T000306,2025-01-27,Electronics,266.25,7,44.62795352296401,Bronze,2.6,South,Digital Wallet,False,1815.29
T000307,2025-01-21,Home & Kitchen,76.93,4,24.88105814093698,Bronze,3.3,West,Credit Card,False,297.57
T000308,2025-01-30,Electronics,282.89,1,47.87942751318612,Gold,20.6,East,Cash,True,224.61
T000309,2025-04-07,Sports,68.79,4,53.85547010080866,Gold,5.4,South,Credit Card,False,260.3
T000310,2025-01-28,Clothing,60.36,3,34.547508777223015,Silver,11.4,North,Credit Card,True,160.44
T000311,2025-04-21,Beauty,34.63,6,46.13678391644123,Silver,1.0,South,PayPal,False,205.7
T000312,2025-03-02,Home & Kitchen,69.23,4,49.98693070136837,Silver,8.3,West,Cash,False,253.94
T000313,2025-02-17,Electronics,172.68,4,52.54011240346514,Silver,6.7,South,Credit Card,False,644.44
T000314,2025-05-27,Electronics,210.17,4,43.322405865177515,Bronze,9.5,East,Digital Wallet,False,760.82
T000315,2025-01-04,Home & Kitchen,136.89,3,30.62696284798954,Bronze,3.5,East,PayPal,True,396.3
T000316,2025-02-04,Sports,57.72,3,43.2932265491473,Silver,1.5,South,Credit Card,False,170.56
T000317,2025-02-18,Sports,46.48,4,40.121468917009224,Silver,6.9,North,PayPal,True,173.09
T000318,2025-01-17,Clothing,51.49,4,43.67813481144519,Bronze,2.0,North,Cash,True,201.84
T000319,2025-06-21,Electronics,268.84,4,30.102378145093525,Bronze,7.6,North,Credit Card,False,993.63
T000320,2025-06-07,Electronics,197.91,1,23.784479921619166,Bronze,2.3,North,Credit Card,False,193.36
T000321,2025-02-15,Home & Kitchen,76.17,4,18.0,Bronze,2.3,North,PayPal,False,297.67
T000322,2025-04-27,Electronics,247.89,2,20.952300696668118,Silver,4.6,West,Credit Card,False,472.97
T000323,2025-01-06,Clothing,41.43,6,20.131032929307974,Silver,11.1,North,Digital Wallet,True,220.99
T000324,2025-04-09,Home & Kitchen,71.3,3,54.29552174886521,Gold,9.6,West,Cash,False,193.37
T000325,2025-05-04,Beauty,31.54,7,45.013530718546406,Bronze,11.5,East,PayPal,True,195.39
T000326,2025-02-06,Clothing,29.48,5,42.478564099556486,Gold,5.5,South,Digital Wallet,False,139.29
T000327,2025-01-24,Electronics,282.42,8,37.88673372288696,Gold,2.6,North,Credit Card,False,2200.62
T000328,2025-04-03,Home & Kitchen,85.97,7,19.03978255983772,Bronze,3.6,North,Credit Card,False,580.13
T000329,2025-02-15,Home & Kitchen,68.69,7,46.620068143549204,Silver,6.7,West,PayPal,False,448.61
T000330,2025-04-05,Clothing,56.45,3,44.71678082743146,Platinum,0.8,East,PayPal,False,168.0
T000331,2025-04-09,Beauty,34.97,5,42.549831127986856,Silver,6.1,North,Credit Card,False,164.18
T000332,2025-04-26,Sports,46.79,5,32.783209847170376,Platinum,8.6,East,Credit Card,True,213.83
T000333,2025-06-09,Electronics,277.18,1,33.69413631731322,Bronze,7.0,North,Digital Wallet,False,257.78
T000334,2025-06-10,Electronics,217.09,4,48.277420775593974,Silver,5.3,East,Credit Card,True,822.34
T000335,2025-03-08,Clothing,44.16,6,32.79063448875652,Bronze,5.5,West,Credit Card,False,250.39
T000336,2025-05-08,Sports,57.57,3,54.754725222393986,Silver,6.6,West,Credit Card,False,161.31
T000337,2025-01-18,Electronics,211.35,5,61.19431574893784,Platinum,0.7,West,PayPal,False,1049.35
T000338,2025-01-25,Home & Kitchen,91.62,2,55.42659685843265,Silver,1.0,East,Credit Card,False,181.41
T000339,2025-02-23,Home & Kitchen,80.59,4,43.1433260230873,Bronze,15.8,North,Credit Card,True,271.43
T000340,2025-02-27,Electronics,256.09,4,40.88388216426089,Silver,14.8,West,Digital Wallet,True,872.75
T000341,2025-03-08,Home & Kitchen,80.53,6,43.180179465502185,Platinum,1.7,South,Cash,False,474.97
T000342,2025-04-14,Beauty,35.87,7,50.15313383458955,Bronze,5.5,West,Credit Card,False,237.28
T000343,2025-06-23,Electronics,311.11,5,59.459012244520885,Silver,11.9,East,Credit Card,True,1370.44
T000344,2025-01-24,Clothing,59.46,4,48.638514206315804,Silver,6.8,North,Digital Wallet,True,221.67
T000345,2025-04-24,Clothing,67.22,3,21.61173131495754,Silver,5.1,North,Digital Wallet,False,191.38
T000346,2025-02-01,Sports,42.94,7,30.868996621365202,Bronze,1.9,East,PayPal,False,294.87
T000347,2025-06-24,Beauty,29.59,8,,Bronze,5.1,East,Credit Card,False,224.65
T000348,2025-03-27,Clothing,45.17,6,53.83381783471576,Silver,11.6,West,Credit Card,True,239.58
T000349,2025-05-31,Sports,46.03,5,69.4996124318603,Silver,4.2,North,PayPal,False,220.48
T000350,2025-05-07,Clothing,33.89,4,42.866002880285855,Bronze,5.9,West,PayPal,False,127.56
T000351,2025-06-04,Clothing,44.65,5,50.016454606936136,Platinum,7.8,South,PayPal,False,205.84
T000352,2025-05-10,Clothing,59.31,3,23.42855534874191,Silver,2.8,East,Credit Card,False,172.95
T000353,2025-01-17,Electronics,207.72,1,33.5575032538943,Platinum,10.2,East,Credit Card,True,186.53
T000354,2025-04-14,Clothing,33.45,9,46.265545228414204,Bronze,2.0,South,Credit Card,False,295.03
T000355,2025-06-10,Home & Kitchen,83.34,3,18.0,Bronze,3.7,North,Digital Wallet,False,240.77
T000356,2025-05-17,Electronics,291.33,4,44.955632081628295,Bronze,18.9,North,Digital Wallet,True,945.07
T000357,2025-02-12,Beauty,29.09,6,37.453929651158276,Bronze,1.4,North,Digital Wallet,False,172.1
T000358,2025-06-25,Electronics,273.6,2,42.54470262029023,Platinum,7.4,East,PayPal,False,506.71
T000359,2025-02-08,Electronics,264.79,2,33.42074331499061,Platinum,4.7,East,Digital Wallet,True,504.69
T000360,2025-06-19,Clothing,44.99,4,48.278785740135106,Gold,1.3,East,Digital Wallet,False,177.62
T000361,2025-01-26,Home & Kitchen,61.35,2,54.700952859507595,Silver,6.8,West,Credit Card,False,114.36
T000362,2025-04-09,Electronics,174.45,2,50.94814456202239,Gold,7.8,South,Credit Card,False,321.69
T000363,2025-02-19,Clothing,41.87,10,50.584103684311295,Gold,6.3,West,Cash,False,392.32
T000364,2025-06-02,Beauty,24.24,8,48.829710959485155,Gold,5.4,East,Cash,False,183.45
T000365,2025-06-01,Clothing,60.01,4,41.79250374686893,Silver,6.4,West,Digital Wallet,True,224.68
T000366,2025-01-13,Clothing,51.93,5,36.74433778637342,Bronze,14.9,East,Credit Card,True,220.96
T000367,2025-03-01,Sports,54.19,2,53.08657209458408,Bronze,3.6,North,Credit Card,False,104.48
T000368,2025-05-15,Electronics,300.93,3,31.3832423863401,Gold,15.5,East,Credit Card,True,762.86
T000369,2025-02-26,Clothing,53.48,4,48.00908350707103,Silver,5.1,South,Credit Card,False,203.01
T000370,2025-02-05,Clothing,47.33,7,47.68906551414111,Silver,3.6,North,Credit Card,False,319.38
T000371,2025-06-22,Clothing,57.04,1,29.40086871075365,Platinum,1.0,North,Credit Card,False,56.47
T000372,2025-01-20,Clothing,26.52,6,30.670687411869444,Silver,2.6,West,Digital Wallet,False,154.98
T000373,2025-03-06,Electronics,302.35,4,48.12410854227727,Bronze,6.9,South,Credit Card,False,1125.95
T000374,2025-01-08,Clothing,35.62,4,44.53062381416452,Bronze,11.0,South,Credit Card,True,126.81
T000375,2025-05-24,Electronics,278.35,3,46.312297659423066,Bronze,11.7,North,Digital Wallet,True,737.35
T000376,2025-05-22,Sports,46.5,9,39.41855565149459,Bronze,3.2,North,Credit Card,False,405.11
T000377,2025-04-25,Clothing,61.16,2,60.38727288360789,Bronze,12.8,West,PayPal,True,106.66
T000378,2025-05-23,Clothing,48.61,6,49.067914489753,Bronze,23.5,South,Digital Wallet,True,223.12
T000379,2025-04-02,Sports,60.98,5,58.13639437768359,Bronze,13.4,South,PayPal,True,264.04
T000380,2025-04-08,Home & Kitchen,88.52,4,38.839164370514894,Bronze,1.6,North,Credit Card,False,348.41
T000381,2025-03-07,Electronics,352.46,5,53.9839955885912,Bronze,4.9,North,Digital Wallet,False,1675.95
T000382,2025-02-01,Beauty,24.74,4,38.2162223790004,Platinum,1.4,North,Credit Card,False,97.57
T000383,2025-03-27,Electronics,248.08,2,38.04967841883342,Platinum,5.9,North,Credit Card,False,466.89
T000384,2025-02-20,Electronics,326.57,4,27.32517660377251,Silver,11.6,South,Digital Wallet,True,1154.75
T000385,2025-06-02,Sports,49.45,8,47.45867812043725,Gold,11.1,North,Credit Card,True,351.69
T000386,2025-03-04,Clothing,46.15,9,29.715902574918708,Silver,9.1,West,Credit Card,False,377.55
T000387,2025-05-05,Clothing,33.93,5,34.60033629026249,Gold,0.6,East,PayPal,False,168.63
T000388,2025-05-30,Electronics,313.01,5,25.755163801657964,Silver,13.3,West,Credit Card,True,1356.9
T000389,2025-02-27,Clothing,40.51,5,19.239631645096445,Bronze,7.3,South,Cash,False,187.76
T000390,2025-02-27,Clothing,47.43,5,,Gold,2.6,North,Credit Card,True,230.98
T000391,2025-03-27,Beauty,31.41,4,33.43465481844708,Silver,5.4,East,PayPal,False,118.86
T000392,2025-02-18,Electronics,328.28,4,45.963759239915575,Bronze,11.1,North,PayPal,True,1167.36
T000393,2025-06-29,Sports,41.82,11,41.38381001191032,Silver,2.6,North,PayPal,False,448.06
T000394,2025-06-19,Home & Kitchen,216.55,7,54.54207684788472,Platinum,7.5,East,PayPal,False,1402.16
T000395,2025-03-11,Sports,52.12,3,65.1160865078595,Silver,4.7,West,Credit Card,False,149.01
T000396,2025-01-15,Home & Kitchen,78.09,3,55.78189031156208,Gold,4.7,North,Credit Card,False,223.26
T000397,2025-02-23,Home & Kitchen,76.01,2,42.36047908223013,Silver,4.5,West,PayPal,False,145.18
T000398,2025-04-11,Clothing,46.01,5,50.07479428276385,Platinum,5.2,South,PayPal,False,218.09
T000399,2025-01-08,Electronics,263.92,3,57.756876784926625,Gold,11.6,South,Cash,True,699.92
T000400,2025-02-22,Electronics,289.05,6,35.96210195981363,Silver,6.9,West,Cash,False,1614.63
T000401,2025-03-01,Sports,60.71,3,52.7407981689924,Gold,12.3,East,Cash,True,159.73
T000402,2025-04-18,Sports,40.88,9,57.67646410208641,Bronze,4.2,West,Credit Card,False,352.47
T000403,2025-01-05,Clothing,53.79,3,42.98829440322973,Bronze,8.6,West,Credit Card,False,147.49
T000404,2025-04-13,Electronics,352.82,4,47.624059424744516,Silver,15.2,East,Cash,True,1196.77
T000405,2025-01-06,Clothing,43.08,8,66.54949323486775,Gold,5.4,East,Credit Card,False,326.03
T000406,2025-04-19,Home & Kitchen,89.93,7,34.499626428151224,Bronze,20.6,East,Credit Card,True,499.83
T000407,2025-04-26,Clothing,49.6,5,38.7700352669798,Bronze,13.0,South,PayPal,True,215.76
T000408,2025-04-04,Sports,37.5,5,48.671685698101456,Gold,20.9,North,Digital Wallet,True,148.31
T000409,2025-02-16,Beauty,29.13,6,31.367191901996737,Silver,16.8,North,Credit Card,True,145.42
T000410,2025-04-09,Electronics,191.69,4,41.11723117128286,Bronze,2.4,South,PayPal,False,748.36
T000411,2025-02-24,Clothing,45.32,5,27.37383964947021,Bronze,8.1,East,Credit Card,False,208.25
T000412,2025-06-17,Clothing,43.46,4,19.28430002365188,Bronze,8.1,North,Credit Card,False,159.76
T000413,2025-02-21,Clothing,48.53,5,44.88407749570771,Gold,3.9,North,PayPal,False,233.19
T000414,2025-05-24,Electronics,226.62,5,26.000952741003317,Platinum,2.6,North,PayPal,False,1103.64
T000415,2025-01-13,Electronics,151.24,2,30.940987838049267,Bronze,5.9,North,PayPal,False,284.63
T000416,2025-04-24,Sports,45.7,6,54.28623220124601,Gold,13.1,East,Credit Card,True,238.28
T000417,2025-05-04,Clothing,40.13,9,44.03739721191925,Silver,2.1,North,Credit Card,False,353.59
T000418,2025-04-16,Clothing,53.12,6,41.5564235001611,Silver,6.4,North,Digital Wallet,True,298.32
T000419,2025-06-07,Beauty,26.2,10,37.53409523959024,Platinum,4.9,North,PayPal,False,249.16
T000420,2025-05-27,Sports,76.77,7,60.46450397704933,Silver,5.9,West,PayPal,False,505.68
T000421,2025-05-25,Electronics,293.95,4,68.86138151703881,Bronze,5.1,North,Credit Card,True,1115.83
T000422,2025-04-30,Home & Kitchen,64.26,5,49.27829943340979,Gold,1.0,South,Digital Wallet,False,318.09
T000423,2025-03-04,Clothing,40.52,4,18.0,Bronze,,East,Credit Card,False,
T000424,2025-01-19,Sports,65.01,3,41.585567292508735,Gold,21.3,North,Credit Card,True,153.49
T000425,2025-04-02,Home & Kitchen,71.82,3,29.321619117889036,Bronze,6.6,West,PayPal,False,201.24
T000426,2025-02-27,Home & Kitchen,65.28,8,36.61293351139529,Bronze,3.3,North,PayPal,True,505.01
T000427,2025-03-31,Clothing,38.46,10,47.77295424033629,Bronze,17.2,West,Credit Card,True,318.45
T000428,2025-04-27,Sports,53.04,3,43.26891763611811,Bronze,,South,Cash,False,
T000429,2025-03-03,Electronics,865.82,4,25.5562709997843,Silver,2.7,South,Credit Card,False,3369.77
T000430,2025-01-23,Electronics,273.5,5,33.69318278005394,Bronze,6.0,South,Credit Card,False,1285.45
T000431,2025-05-07,Clothing,46.23,8,55.77755814207929,Gold,8.1,West,PayPal,False,339.88
T000432,2025-05-17,Electronics,108.64,3,61.07220679132642,Bronze,3.9,East,Credit Card,False,313.21
T000433,2025-05-20,Electronics,208.37,3,58.37994609015885,Platinum,5.9,West,Credit Card,False,588.23
T000434,2025-05-09,Sports,60.83,1,25.78758874408149,Gold,3.6,North,Credit Card,False,58.64
T000435,2025-02-27,Beauty,21.82,6,37.77762055704119,Silver,7.7,West,PayPal,False,120.84
T000436,2025-05-02,Clothing,48.55,6,33.26907139291849,Platinum,,North,Cash,False,
T000437,2025-01-01,Clothing,37.83,6,49.99981049538437,Bronze,2.8,South,Credit Card,False,220.62
T000438,2025-02-03,Clothing,47.05,8,38.46720885577298,Bronze,6.7,North,PayPal,False,351.18
T000439,2025-04-06,Clothing,50.67,5,29.8292233452562,Bronze,16.0,West,Digital Wallet,True,212.81
T000440,2025-05-06,Electronics,253.18,4,59.75220207927336,Silver,5.2,East,Credit Card,False,960.06
T000441,2025-04-28,Beauty,30.57,6,35.06192918228214,Bronze,10.0,North,Cash,True,165.08
T000442,2025-02-17,Electronics,225.08,5,54.13350794853223,Platinum,6.7,South,Credit Card,False,1050.0
T000443,2025-03-30,Clothing,41.11,7,34.678029606463895,Gold,5.6,South,PayPal,False,271.65
T000444,2025-04-27,Electronics,210.38,3,51.44670814659851,Gold,1.6,North,Digital Wallet,False,621.04
T000445,2025-05-09,Sports,62.77,4,38.11778951102096,Silver,2.2,South,Digital Wallet,False,245.56
T000446,2025-01-16,Home & Kitchen,59.59,7,29.524519979963948,Bronze,2.3,North,Digital Wallet,True,407.54
T000447,2025-03-10,Beauty,29.62,6,55.81984713006324,Silver,13.7,West,Credit Card,True,153.37
T000448,2025-01-22,Sports,36.49,4,33.510141871429525,Silver,1.7,West,Credit Card,False,143.48
T000449,2025-04-03,Clothing,37.09,6,43.31480064534922,Silver,3.2,North,Digital Wallet,False,215.42
T000450,2025-03-17,Electronics,180.72,4,26.40829586261361,Silver,8.1,West,PayPal,False,664.33
T000451,2025-06-03,Home & Kitchen,72.6,3,25.462591262967724,Bronze,12.2,East,Credit Card,True,191.23
T000452,2025-05-24,Clothing,35.43,7,60.4612179772851,Gold,5.1,South,Credit Card,False,235.36
T000453,2025-06-28,Home & Kitchen,72.85,4,,Gold,21.5,South,Credit Card,True,228.75
T000454,2025-03-27,Electronics,221.77,2,40.730697721340185,Silver,4.5,West,Credit Card,False,423.58
T000455,2025-01-29,Electronics,331.73,2,36.92815853472328,Bronze,3.5,South,PayPal,False,640.24
T000456,2025-03-10,Clothing,53.97,3,32.66367549094148,Bronze,7.5,South,Digital Wallet,False,149.77
T000457,2025-02-16,Home & Kitchen,95.11,5,48.996279282883975,Bronze,10.4,East,Credit Card,True,426.09
T000458,2025-04-04,Sports,47.4,5,59.044829139969025,Gold,15.1,West,Credit Card,True,201.21
T000459,2025-05-24,Electronics,179.14,5,51.810349978337356,Silver,1.0,South,Cash,False,886.74
T000460,2025-06-25,Clothing,28.83,5,49.328232175989754,Gold,6.8,West,PayPal,False,134.35
T000461,2025-03-26,Electronics,264.57,6,38.2335562214465,Bronze,6.2,North,PayPal,False,1489.0
T000462,2025-02-08,Electronics,221.29,6,49.62005371853002,Silver,2.6,South,Credit Card,False,1293.22
T000463,2025-04-10,Clothing,32.93,4,65.38755090223074,Silver,5.2,North,Credit Card,False,124.87
T000464,2025-02-02,Electronics,292.5,5,38.80877853901527,Bronze,1.4,East,PayPal,False,1442.02
T000465,2025-04-11,Electronics,174.11,2,46.30945456077378,Platinum,7.1,West,Credit Card,True,323.5
T000466,2025-01-23,Clothing,49.47,7,58.32287159763815,Platinum,7.6,East,Credit Card,False,319.97
T000467,2025-01-10,Clothing,44.74,8,65.40331164281744,Silver,15.2,South,Credit Card,True,303.52
T000468,2025-03-10,Electronics,238.28,3,43.67786266289,Silver,3.0,West,Credit Card,True,693.39
T000469,2025-04-10,Electronics,288.02,3,52.17858962614117,Gold,7.0,North,Digital Wallet,False,803.58
T000470,2025-02-03,Electronics,230.71,5,38.95004981972137,Silver,3.8,North,Credit Card,True,1109.72
T000471,2025-06-29,Electronics,196.77,5,45.89298319544683,Silver,,West,Digital Wallet,True,
T000472,2025-05-18,Home & Kitchen,101.63,5,39.082514152581126,Gold,8.9,East,Digital Wallet,False,462.92
T000473,2025-05-27,Clothing,39.05,4,56.0991497203808,Gold,8.6,North,Credit Card,False,142.77
T000474,2025-04-06,Clothing,40.7,7,62.11627702708673,Gold,12.5,South,PayPal,True,249.29
